BEGIN	CurveValue
Zeit	km^-1
26895.9285	-475.378873
26898.3255	-475.339525
26900.7215	-475.289705
26903.1185	-475.230717
26905.5145	-475.259217
26907.9115	-475.287716
26910.3075	-475.282033
26912.7035	-475.29761
26915.1125	-475.277729
26917.4985	-475.266779
26919.8945	-475.253869
26922.3005	-475.236861
26924.6985	-475.246227
26927.0985	-475.25846
26929.4875	-475.278876
26931.8755	-475.347853
26934.2725	-475.443889
26936.6685	-475.54324
26939.0835	-475.648027
26941.4675	-475.639562
26943.8585	-475.605602
26946.2545	-475.53436
26948.6515	-475.441751
26951.0475	-475.438561
26953.4445	-475.479728
26955.8405	-475.521419
26958.2475	-475.53744
26960.6335	-475.539832
26963.0305	-475.600712
26965.4265	-475.650801
26967.8235	-475.626756
26970.2225	-475.581886
26972.6165	-475.554719
26975.0125	-475.516811
26977.4095	-475.533421
26979.8055	-475.543637
26982.2025	-475.550582
26984.5995	-475.555225
26986.9985	-475.563129
26989.3995	-475.519193
26991.8005	-475.495589
26994.1985	-475.579394
26996.5995	-475.647422
26998.9775	-475.61027
27001.3735	-475.554561
27003.7695	-475.519068
27006.1665	-475.449801
27008.5625	-475.377787
27010.9595	-475.347077
27013.3555	-475.364703
27015.7625	-475.443047
27018.1485	-475.515953
27020.5445	-475.546671
27022.9415	-475.531332
27025.3375	-475.494948
27027.7345	-475.467561
27030.1305	-475.372415
27032.5275	-475.327736
27034.9235	-475.312776
27037.3205	-475.310978
27039.7165	-475.353658
27042.1125	-475.433822
27044.5095	-475.509061
27046.9055	-475.552092
27049.3025	-475.542653
27051.6995	-475.498154
27054.0995	-475.480106
27056.4975	-475.475017
27058.8995	-475.53251
27061.3025	-475.591948
27063.6995	-475.652037
27066.0825	-475.720646
27068.4735	-475.745825
27070.8715	-475.785112
27073.2665	-475.812679
27075.6635	-475.826416
27078.0595	-475.827343
27080.4655	-475.808772
27082.8525	-475.79845
27085.2485	-475.81082
27087.6475	-475.807912
27090.0415	-475.775953
27092.4495	-475.753688
27094.8345	-475.674577
27097.2475	-475.62891
27099.6275	-475.586329
27102.0245	-475.527027
27104.4365	-475.460005
27106.8165	-475.389657
27109.2135	-475.386354
27111.6095	-475.377485
27114.0065	-475.341826
27116.4175	-475.355928
27118.8015	-475.403079
27121.2135	-475.433907
27123.5985	-475.441816
27125.9955	-475.438261
27128.4025	-475.497535
27130.8005	-475.570127
27133.1775	-475.604129
27135.5745	-475.642799
27137.9705	-475.706543
27140.3695	-475.790616
27142.7635	-475.878098
27145.1595	-475.915506
27147.5565	-475.885179
27149.9525	-475.84508
27152.3495	-475.791503
27154.7455	-475.749753
27157.1485	-475.702288
27159.5385	-475.700513
27161.9355	-475.739254
27164.3315	-475.734854
27166.7285	-475.731625
27169.1245	-475.761398
27171.5225	-475.738315
27173.9175	-475.730698
27176.3135	-475.694711
27178.7105	-475.664762
27181.1065	-475.626159
27183.5035	-475.64221
27185.9005	-475.710512
27188.3005	-475.776292
27190.6985	-475.751633
27193.0985	-475.719317
27195.4935	-475.636359
27197.8995	-475.560562
27200.2785	-475.503413
27202.6745	-475.481972
27205.0825	-475.458804
27207.4675	-475.481383
27209.8675	-475.440626
27212.2605	-475.416883
27214.6565	-475.387016
27217.0535	-475.381093
27219.4495	-475.375354
27221.8465	-475.381434
27224.2435	-475.412233
27226.6475	-475.482567
27229.0355	-475.549541
27231.4315	-475.599424
27233.8285	-475.639516
27236.2245	-475.670812
27238.6215	-475.710456
27241.0175	-475.771054
27243.4135	-475.827447
27245.8105	-475.820396
27248.2065	-475.776843
27250.6035	-475.732973
27253.0005	-475.673957
27255.3965	-475.611112
27257.8005	-475.545096
27260.1945	-475.47472
27262.6005	-475.429539
27264.9995	-475.371978
27267.3785	-475.321006
27269.7745	-475.272234
27272.1725	-475.241697
27274.5675	-475.200829
27276.9635	-475.106004
27279.3605	-475.022533
27281.7575	-475.034121
27284.1535	-475.072858
27286.5495	-475.101498
27288.9455	-475.115234
27291.3425	-475.142976
27293.7385	-475.147809
27296.1475	-475.149161
27298.5315	-475.129664
27300.9275	-475.157873
27303.3245	-475.265109
27305.7205	-475.292597
27308.1175	-475.327928
27310.5135	-475.358102
27312.9095	-475.385736
27315.3065	-475.388856
27317.7025	-475.386882
27320.0995	-475.387524
27322.4995	-475.385687
27324.8945	-475.398755
27327.3015	-475.396666
27329.6915	-475.455521
27332.0985	-475.506981
27334.4775	-475.557698
27336.8745	-475.545617
27339.2705	-475.487283
27341.6675	-475.508467
27344.0635	-475.545662
27346.4605	-475.546778
27348.8565	-475.588142
27351.2525	-475.653687
27353.6495	-475.697607
27356.0455	-475.707623
27358.4605	-475.739869
27360.8385	-475.772114
27363.2345	-475.785368
27365.6315	-475.707377
27368.0275	-475.59047
27370.4295	-475.4706
27372.8225	-475.455863
27375.2165	-475.475392
27377.6135	-475.50781
27380.0095	-475.425458
27382.4305	-475.351792
27384.8025	-475.297448
27387.1995	-475.265548
27389.5985	-475.206078
27391.9995	-475.200633
27394.3995	-475.21653
27396.8005	-475.220912
27399.1985	-475.247762
27401.5775	-475.306429
27403.9735	-475.396732
27406.3705	-475.492425
27408.7675	-475.500308
27411.1625	-475.506083
27413.5595	-475.510608
27415.9555	-475.602571
27418.3625	-475.68109
27420.7485	-475.747705
27423.1485	-475.779819
27425.5415	-475.788249
27427.9375	-475.776643
27430.3345	-475.775011
27432.7305	-475.853731
27435.1275	-475.893762
27437.5235	-475.858159
27439.9195	-475.789245
27442.3165	-475.726081
27444.7125	-475.726495
27447.1095	-475.703733
27449.5055	-475.700212
27451.9025	-475.683113
27454.3005	-475.660661
27456.6995	-475.60894
27459.0995	-475.578862
27461.4985	-475.604428
27463.8995	-475.615237
27466.3015	-475.585392
27468.6765	-475.501817
27471.0735	-475.479243
27473.4715	-475.530788
27475.8695	-475.614554
27478.2625	-475.697838
27480.6585	-475.721261
27483.0555	-475.737682
27485.4665	-475.719682
27487.8485	-475.665885
27490.2475	-475.614358
27492.6475	-475.609763
27495.0375	-475.617967
27497.4335	-475.644543
27499.8305	-475.661909
27502.2265	-475.679223
27504.6225	-475.68138
27507.0245	-475.654518
27509.4155	-475.61204
27511.8125	-475.554185
27514.2085	-475.501524
27516.6045	-475.469794
27519.0115	-475.442523
27521.3985	-475.429333
27523.8005	-475.492591
27526.1995	-475.591993
27528.5865	-475.645289
27530.9995	-475.634983
27533.3875	-475.638327
27535.7755	-475.624115
27538.1715	-475.560484
27540.5685	-475.49888
27542.9645	-475.47937
27545.3695	-475.487237
27547.7575	-475.514815
27550.1535	-475.547521
27552.5505	-475.533545
27554.9465	-475.49029
27557.3425	-475.440419
27559.7395	-475.367654
27562.1355	-475.277678
27564.5315	-475.245239
27566.9285	-475.251578
27569.3245	-475.241816
27571.7215	-475.295304
27574.1205	-475.399037
27576.5135	-475.487573
27578.9105	-475.49234
27581.3065	-475.471948
27583.7025	-475.437603
27586.0995	-475.398883
27588.4985	-475.426781
27590.8985	-475.52489
27593.3015	-475.609087
27595.6975	-475.678882
27598.0995	-475.710309
27600.4775	-475.675101
27602.8735	-475.686666
27605.2695	-475.650348
27607.6665	-475.610515
27610.0625	-475.57246
27612.4625	-475.540231
27614.8685	-475.527032
27617.2515	-475.518501
27619.6505	-475.518225
27622.0445	-475.540594
27624.4615	-475.565173
27626.8375	-475.590836
27629.2435	-475.608093
27631.6295	-475.58257
27634.0265	-475.584322
27636.4305	-475.618327
27638.8185	-475.572896
27641.2155	-475.616887
27643.6115	-475.634154
27646.0075	-475.691123
27648.4305	-475.736818
27650.8015	-475.805156
27653.1995	-475.896837
27655.5995	-475.908827
27657.9925	-475.841691
27660.4205	-475.754669
27662.8005	-475.646298
27665.1795	-475.557694
27667.5745	-475.497334
27669.9715	-475.51603
27672.3695	-475.532188
27674.7715	-475.533075
27677.1605	-475.486647
27679.5565	-475.50703
27681.9525	-475.482017
27684.3485	-475.470644
27686.7455	-475.456311
27689.1475	-475.427708
27691.5375	-475.465127
27693.9345	-475.539414
27696.3305	-475.614948
27698.7265	-475.697034
27701.1225	-475.778408
27703.5195	-475.859781
27705.9155	-475.843697
27708.3115	-475.829344
27710.7075	-475.82411
27713.1045	-475.840343
27715.5015	-475.816488
27717.8985	-475.795773
27720.3025	-475.80798
27722.6985	-475.771673
27725.0985	-475.72902
27727.4985	-475.725526
27729.8825	-475.720799
27732.2745	-475.691892
27734.6705	-475.632543
27737.0665	-475.597846
27739.4675	-475.623888
27741.8595	-475.709678
27744.2555	-475.723819
27746.6515	-475.754659
27749.0475	-475.801502
27751.4445	-475.834904
27753.8405	-475.868306
27756.2365	-475.855679
27758.6475	-475.907536
27761.0295	-475.978409
27763.4255	-476.020845
27765.8215	-476.058606
27768.2175	-476.088441
27770.6145	-476.079356
27773.0105	-476.049335
27775.4065	-475.986141
27777.8035	-475.914477
27780.1995	-475.915682
27782.5975	-475.924452
27784.9985	-475.905988
27787.3985	-475.904268
27789.8005	-475.867434
27792.1905	-475.848739
27794.5765	-475.773669
27796.9735	-475.770203
27799.3695	-475.738029
27801.7655	-475.714013
27804.1615	-475.698354
27806.5585	-475.734877
27808.9545	-475.772478
27811.3505	-475.799838
27813.7465	-475.78739
27816.1435	-475.774781
27818.5395	-475.772483
27820.9355	-475.75573
27823.3325	-475.684146
27825.7285	-475.638055
27828.1245	-475.598505
27830.5325	-475.616228
27832.9175	-475.572633
27835.3135	-475.561908
27837.7095	-475.545666
27840.1065	-475.531065
27842.5025	-475.527091
27844.8995	-475.562165
27847.3005	-475.603041
27849.6985	-475.642417
27852.0985	-475.638766
27854.4855	-475.630053
27856.8915	-475.59431
27859.2765	-475.616045
27861.6735	-475.605743
27864.0695	-475.582706
27866.4685	-475.552203
27868.8695	-475.53314
27871.2575	-475.522722
27873.6545	-475.520866
27876.0505	-475.529333
27878.4555	-475.545994
27880.8435	-475.527204
27883.2465	-475.522255
27885.6405	-475.524995
27888.0315	-475.557383
27890.4305	-475.545344
27892.8245	-475.5606
27895.2205	-475.541238
27897.6175	-475.501178
27900.0135	-475.491251
27902.4175	-475.478789
27904.8055	-475.498371
27907.2025	-475.511639
27909.5995	-475.482689
27911.9995	-475.440841
27914.4255	-475.427754
27916.8005	-475.394511
27919.1865	-475.299862
27921.6125	-475.233284
27923.9755	-475.170883
27926.3725	-475.154386
27928.7685	-475.132417
27931.1645	-475.126525
27933.5605	-475.203336
27935.9575	-475.293037
27938.3535	-475.361362
27940.7515	-475.337051
27943.1475	-475.300577
27945.5415	-475.314813
27947.9385	-475.326682
27950.3345	-475.301596
27952.7305	-475.333325
27955.1265	-475.400044
27957.5235	-475.426924
27959.9195	-475.400497
27962.3155	-475.367541
27964.7115	-475.38886
27967.1075	-475.515947
27969.5045	-475.631195
27971.9005	-475.689565
27974.3005	-475.688229
27976.6995	-475.715282
27979.0905	-475.736942
27981.4955	-475.750413
27983.8985	-475.821683
27986.2995	-475.901086
27988.6735	-475.923425
27991.0695	-475.91342
27993.4685	-475.951684
27995.8635	-476.043098
27998.2585	-476.07806
28000.6545	-476.067823
28003.0505	-475.971588
28005.4475	-475.869952
28007.8435	-475.785534
28010.2445	-475.78125
28012.6485	-475.778755
28015.0325	-475.77626
28017.4285	-475.744455
28019.8245	-475.669237
28022.2205	-475.583776
28024.6165	-475.517477
28027.0245	-475.524672
28029.4095	-475.514597
28031.8055	-475.465596
28034.2015	-475.449165
28036.5995	-475.416346
28038.9995	-475.371708
28041.4015	-475.40329
28043.8005	-475.4374
28046.1985	-475.46855
28048.5885	-475.478905
28050.9745	-475.493068
28053.3865	-475.563317
28055.7665	-475.600924
28058.1635	-475.538577
28060.5595	-475.545376
28062.9555	-475.576771
28065.3515	-475.541912
28067.7475	-475.51351
28070.1475	-475.506332
28072.5405	-475.524707
28074.9365	-475.554853
28077.3325	-475.533618
28079.7285	-475.470516
28082.1245	-475.420684
28084.5205	-475.407344
28086.9175	-475.368061
28089.3135	-475.322708
28091.7095	-475.325167
28094.1055	-475.446467
28096.5115	-475.49394
28098.8995	-475.455568
28101.3005	-475.468031
28103.6985	-475.498739
28106.0985	-475.546896
28108.4925	-475.585035
28110.8975	-475.614541
28113.2745	-475.6161
28115.6705	-475.638713
28118.0675	-475.639223
28120.4685	-475.617755
28122.8655	-475.648294
28125.2555	-475.642289
28127.6515	-475.633123
28130.0475	-475.607182
28132.4465	-475.579227
28134.8405	-475.57387
28137.2365	-475.565442
28139.6465	-475.53486
28142.0285	-475.494535
28144.4305	-475.466169
28146.8205	-475.431422
28149.2165	-475.396675
28151.6135	-475.396833
28154.0095	-475.432412
28156.4305	-475.46561
28158.8015	-475.45915
28161.1995	-475.476818
28163.5985	-475.519336
28165.9995	-475.561855
28168.3875	-475.587889
28170.8015	-475.586372
28173.1925	-475.548877
28175.5745	-475.597485
28177.9705	-475.639195
28180.3695	-475.680988
28182.7635	-475.707566
28185.1595	-475.727056
28187.5555	-475.737621
28189.9515	-475.729084
28192.3475	-475.749165
28194.7445	-475.760215
28197.1455	-475.744198
28199.5365	-475.68524
28201.9325	-475.620412
28204.3285	-475.583981
28206.7325	-475.565622
28209.1215	-475.595587
28211.5175	-475.58341
28213.9135	-475.511955
28216.3095	-475.445441
28218.7055	-475.419423
28221.1015	-475.418173
28223.4985	-475.44803
28225.8995	-475.491991
28228.3005	-475.416811
28230.6995	-475.359776
28233.0985	-475.399395
28235.4875	-475.473723
28237.8755	-475.534757
28240.2715	-475.575161
28242.6675	-475.533618
28245.0635	-475.428878
28247.4675	-475.315013
28249.8565	-475.326823
28252.2685	-475.373282
28254.6485	-475.373087
28257.0445	-475.31897
28259.4405	-475.244237
28261.8415	-475.192889
28264.2335	-475.251021
28266.6295	-475.343807
28269.0255	-475.359173
28271.4215	-475.32786
28273.8175	-475.24265
28276.2135	-475.173395
28278.6095	-475.311039
28281.0065	-475.499536
28283.4025	-475.579378
28285.8005	-475.599723
28288.1985	-475.580365
28290.5995	-475.60606
28292.9995	-475.636681
28295.3915	-475.651948
28297.8125	-475.586068
28300.1755	-475.572792
28302.5715	-475.532446
28304.9675	-475.479577
28307.3695	-475.467634
28309.7595	-475.555527
28312.1555	-475.659622
28314.5525	-475.672785
28316.9515	-475.618694
28319.3445	-475.646029
28321.7405	-475.580352
28324.1365	-475.529303
28326.5325	-475.495323
28328.9285	-475.527682
28331.3245	-475.60761
28333.7215	-475.712798
28336.1175	-475.642939
28338.5135	-475.559121
28340.9095	-475.495712
28343.3055	-475.450347
28345.7015	-475.378206
28348.0985	-475.294975
28350.4985	-475.174154
28352.8985	-475.179102
28355.3015	-475.186086
28357.6985	-475.27894
28360.0995	-475.332013
28362.4745	-475.352221
28364.8705	-475.383266
28367.2675	-475.432886
28369.6635	-475.425422
28372.0765	-475.464596
28374.4565	-475.497342
28376.8515	-475.536044
28379.2475	-475.587447
28381.6475	-475.63885
28384.0405	-475.674846
28386.4505	-475.68662
28388.8325	-475.634797
28391.2285	-475.662906
28393.6245	-475.746717
28396.0205	-475.740714
28398.4245	-475.744791
28400.8135	-475.739763
28403.2095	-475.660281
28405.6055	-475.614205
28408.0015	-475.585331
28410.3995	-475.557503
28412.7995	-475.518169
28415.1995	-475.468831
28417.6015	-475.45395
28419.9995	-475.392837
28422.4025	-475.358164
28424.7745	-475.377037
28427.1715	-475.327747
28429.5675	-475.192457
28431.9635	-475.149807
28434.3695	-475.121226
28436.7555	-475.085053
28439.1515	-475.06396
28441.5485	-475.08743
28443.9445	-475.154883
28446.3405	-475.225726
28448.7365	-475.296569
28451.1325	-475.394295
28453.5285	-475.394826
28455.9255	-475.3908
28458.3215	-475.356505
28460.7175	-475.253391
28463.1135	-475.14091
28465.5095	-475.090456
28467.9055	-475.079985
28470.3025	-475.160485
28472.7125	-475.220875
28475.0995	-475.219752
28477.4945	-475.220342
28479.8985	-475.232622
28482.3015	-475.276524
28484.6815	-475.288133
28487.0835	-475.238402
28489.4715	-475.24797
28491.8685	-475.298359
28494.2635	-475.367471
28496.6595	-475.448188
28499.0565	-475.549077
28501.4525	-475.62519
28503.8485	-475.68105
28506.2465	-475.628234
28508.6485	-475.60003
28511.0365	-475.656489
28513.4325	-475.61979
28515.8285	-475.581308
28518.2255	-475.530153
28520.6215	-475.503387
28523.0175	-475.472414
28525.4135	-475.444882
28527.8215	-475.43067
28530.2055	-475.404101
28532.6015	-475.421299
28534.9985	-475.406959
28537.3985	-475.392806
28539.8005	-475.378577
28542.1985	-475.333789
28544.5855	-475.284785
28546.9925	-475.243674
28549.3745	-475.297301
28551.7705	-475.341021
28554.1675	-475.378403
28556.5635	-475.42369
28558.9595	-475.465031
28561.3655	-475.514739
28563.7515	-475.553465
28566.1475	-475.59449
28568.5435	-475.582377
28570.9395	-475.580492
28573.3365	-475.586535
28575.7325	-475.5656
28578.1285	-475.547608
28580.5245	-475.4996
28582.9325	-475.451592
28585.3165	-475.448524
28587.7125	-475.434862
28590.1095	-475.368765
28592.5055	-475.305553
28594.9015	-475.311375
28597.3005	-475.288757
28599.6985	-475.230234
28602.0995	-475.172691
28604.4905	-475.141138
28606.8965	-475.15756
28609.2785	-475.185476
28611.6745	-475.222258
28614.0825	-475.259946
28616.4725	-475.30626
28618.8625	-475.340586
28621.2585	-475.327762
28623.6555	-475.333843
28626.0515	-475.376159
28628.4575	-475.394596
28630.8435	-475.332428
28633.2475	-475.336176
28635.6475	-475.430636
28638.0315	-475.521488
28640.4415	-475.593895
28642.8245	-475.655169
28645.2205	-475.666209
28647.6165	-475.662877
28650.0125	-475.647346
28652.4315	-475.623754
28654.8045	-475.576673
28657.2015	-475.553172
28659.5985	-475.489054
28661.9995	-475.511622
28664.4005	-475.574907
28666.8005	-475.657915
28669.1985	-475.641397
28671.5775	-475.584539
28673.9745	-475.590754
28676.3705	-475.648603
28678.7665	-475.61113
28681.1625	-475.534027
28683.5585	-475.490816
28685.9545	-475.498629
28688.3515	-475.521773
28690.7475	-475.602084
28693.1445	-475.606695
28695.5395	-475.614503
28697.9355	-475.5529
28700.3315	-475.48015
28702.7275	-475.425221
28705.1245	-475.410787
28707.5205	-475.375451
28709.9165	-475.318879
28712.3125	-475.223166
28714.7085	-475.220443
28717.1045	-475.312841
28719.5005	-475.430733
28721.8995	-475.473607
28724.3005	-475.46154
28726.6995	-475.389972
28729.0985	-475.359818
28731.4855	-475.39109
28733.8775	-475.417717
28736.2735	-475.461466
28738.6695	-475.494248
28741.0785	-475.517974
28743.4675	-475.529194
28745.8585	-475.499352
28748.2625	-475.483251
28750.6505	-475.464701
28753.04576	-475.421779
28755.4425	-475.367087
28757.83876	-475.342475
28760.24776	-475.358616
28762.63076	-475.433949
28765.02675	-475.499022
28767.42276	-475.522356
28769.81876	-475.536268
28772.21476	-475.524482
28774.61076	-475.528581
28777.00676	-475.526882
28779.40276	-475.563375
28781.80076	-475.603805
28784.19876	-475.636111
28786.59276	-475.608098
28788.99876	-475.577628
28791.39976	-475.534294
28793.78076	-475.563424
28796.17476	-475.569963
28798.57076	-475.508562
28800.9675	-475.457069
28803.3725	-475.417746
28805.75876	-475.4216
28808.15576	-475.40231
28810.55176	-475.384278
28812.94776	-475.46628
28815.34376	-475.544483
28817.73976	-475.6007
28820.13576	-475.605351
28822.53176	-475.641357
28824.92776	-475.673696
28827.32376	-475.697404
28829.71976	-475.698872
28832.11576	-475.737813
28834.51176	-475.770449
28836.90776	-475.854509
28839.30376	-475.935821
28841.69976	-475.958739
28844.09876	-475.957468
28846.49676	-475.902196
28848.89976	-475.756346
28851.30076	-475.618473
28853.68476	-475.630317
28856.08276	-475.599213
28858.48276	-475.61096
28860.86976	-475.603517
28863.26376	-475.596075
28865.65976	-475.60713
28868.05576	-475.618651
28870.45776	-475.612255
28872.84776	-475.504973
28875.24776	-475.452417
28877.64876	-475.435
28880.03576	-475.473456
28882.43276	-475.567325
28884.82776	-475.612871
28887.22376	-475.660225
28889.61976	-475.625588
28892.02476	-475.682913
28894.41676	-475.718198
28896.80776	-475.764988
28899.20376	-475.78442
28901.60076	-475.732556
28903.99876	-475.649867
28906.40076	-475.622339
28908.80076	-475.664353
28911.19676	-475.665686
28913.59976	-475.656518
28915.97576	-475.63835
28918.41876	-475.567018
28920.7685	-475.542373
28923.16376	-475.517951
28925.55976	-475.489909
28927.95676	-475.456884
28930.35276	-475.402544
28932.74876	-475.335226
28935.14776	-475.309328
28937.54076	-475.328079
28939.93676	-475.339865
28942.33276	-475.414527
28944.72876	-475.413552
28947.12476	-475.398532
28949.52076	-475.386665
28951.91676	-475.369913
28954.31276	-475.395271
28956.70876	-475.454236
28959.10476	-475.507328
28961.50076	-475.544344
28963.89876	-475.539201
28966.30076	-475.494254
28968.70276	-475.478467
28971.08676	-475.472155
28973.49276	-475.477888
28975.87676	-475.533586
28978.27276	-475.517383
28980.66876	-475.556736
28983.06476	-475.568144
28985.46176	-475.578846
28987.86676	-475.616941
28990.25276	-475.685997
28992.64876	-475.740958
28995.04476	-475.750264
28997.44076	-475.712978
28999.83676	-475.708082
29002.23276	-475.76864
29004.62876	-475.831267
29007.02476	-475.869132
29009.42076	-475.870684
29011.81676	-475.843593
29014.21276	-475.822892
29016.60876	-475.811667
29019.00476	-475.807848
29021.40076	-475.781044
29023.80376	-475.719036
29026.19976	-475.637487
29028.59976	-475.528055
29030.99076	-475.466964
29033.39676	-475.459011
29035.77576	-475.472868
29038.17176	-475.479187
29040.56876	-475.475769
29042.96376	-475.394001
29045.35976	-475.320806
29047.75676	-475.323628
29050.15175	-475.310066
29052.54776	-475.275146
29054.94376	-475.260763
29057.33976	-475.283657
29059.73576	-475.316954
29062.14776	-475.283923
29064.52776	-475.260445
29066.92376	-475.261678
29069.31976	-475.261933
29071.71576	-475.276614
29074.11176	-475.299963
29076.50776	-475.328047
29078.90376	-475.409267
29081.30076	-475.490487
29083.69876	-475.53152
29086.09976	-475.54739
29088.49376	-475.575143
29090.89476	-475.616026
29093.30076	-475.65757
29095.67576	-475.707783
29098.08276	-475.804708
29100.47076	-475.887268
29102.86976	-475.874705
29105.25976	-475.838702
29107.65576	-475.776236
29110.05176	-475.749336
29112.45776	-475.750803
29114.84376	-475.778543
29117.24676	-475.752597
29119.63576	-475.614289
29122.03176	-475.494372
29124.43176	-475.432742
29126.82376	-475.403941
29129.21976	-475.37104
29131.61576	-475.341948
29134.01176	-475.304228
29136.42476	-475.297442
29138.80376	-475.372106
29141.20076	-475.452798
29143.60176	-475.519433
29145.99976	-475.497691
29148.39976	-475.44943
29150.80176	-475.409018
29153.19876	-475.418859
29155.57576	-475.50521
29157.97176	-475.539669
29160.36976	-475.568898
29162.76376	-475.568522
29165.15976	-475.494613
29167.55576	-475.449745
29169.95176	-475.417468
29172.34776	-475.404498
29174.74376	-475.328554
29177.13976	-475.253791
29179.53576	-475.215471
29181.93176	-475.223158
29184.32776	-475.227011
29186.72376	-475.202808
29189.11976	-475.179695
29191.51576	-475.154882
29193.91176	-475.22326
29196.30776	-475.215527
29198.71176	-475.219375
29201.09976	-475.268692
29203.49976	-475.290489
29205.89976	-475.311273
29208.30076	-475.287235
29210.69876	-475.322495
29213.09976	-475.366825
29215.47576	-475.38232
29217.87176	-475.383927
29220.26676	-475.380544
29222.66276	-475.350292
29225.05876	-475.283419
29227.46776	-475.249527
29229.85076	-475.246953
29232.24676	-475.267431
29234.64876	-475.251226
29237.03876	-475.244082
29239.43476	-475.244051
29241.83076	-475.24114
29244.22676	-475.242846
29246.62276	-475.279135
29249.01876	-475.287354
29251.41476	-475.351865
29253.81176	-475.391363
29256.20676	-475.444642
29258.60276	-475.525994
29260.99876	-475.607868
29263.39976	-475.637126
29265.80076	-475.570701
29268.19876	-475.494119
29270.59876	-475.439636
29272.98176	-475.427403
29275.38676	-475.437508
29277.76976	-475.491304
29280.16576	-475.503988
29282.56176	-475.423655
29284.95776	-475.394254
29287.35376	-475.320544
29289.74976	-475.210233
29292.14776	-475.036877
29294.54176	-474.986113
29296.93776	-475.035899
29299.33376	-475.143805
29301.72976	-475.23526
29304.12576	-475.298777
29306.52176	-475.354626
29308.91676	-475.407379
29311.31276	-475.399821
29313.70876	-475.293749
29316.10476	-475.28218
29318.50276	-475.353478
29320.89976	-475.381994
29323.30076	-475.383163
29325.69876	-475.45873
29328.09876	-475.628495
29330.49476	-475.694837
29332.87676	-475.680531
29335.27276	-475.620716
29337.66976	-475.575773
29340.06376	-475.549401
29342.46476	-475.517351
29344.86876	-475.391386
29347.25176	-475.285036
29349.64776	-475.241201
29352.04376	-475.214388
29354.46476	-475.176883
29356.83576	-475.11607
29359.24776	-475.054808
29361.62776	-475.06139
29364.02376	-475.030269
29366.43176	-474.956962
29368.81576	-474.905827
29371.21176	-474.885704
29373.61276	-474.983821
29376.00376	-475.073437
29378.41876	-475.139498
29380.80076	-475.239774
29383.19576	-475.332014
29385.59876	-475.392584
29387.99376	-475.412473
29390.41376	-475.430339
29392.77476	-475.515523
29395.17076	-475.622966
29397.56676	-475.690396
29399.96276	-475.761288
29402.36976	-475.771346
29404.75476	-475.794494
29407.15076	-475.79555
29409.54676	-475.71122
29411.94276	-475.626866
29414.33876	-475.605594
29416.73376	-475.617439
29419.12976	-475.656386
29421.52576	-475.720549
29423.92176	-475.785809
29426.31776	-475.787379
29428.72176	-475.780592
29431.10976	-475.796688
29433.50576	-475.705042
29435.90175	-475.609544
29438.30076	-475.668452
29440.69876	-475.726747
29443.09876	-475.750099
29445.49176	-475.765637
29447.89776	-475.8154
29450.27675	-475.819459
29452.67276	-475.771949
29455.08276	-475.716452
29457.46776	-475.668116
29459.86076	-475.615863
29462.25676	-475.594473
29464.65276	-475.547177
29467.04876	-475.474171
29469.44476	-475.485423
29471.84076	-475.493273
29474.23676	-475.452562
29476.64776	-475.402882
29479.02776	-475.3979
29481.42376	-475.416019
29483.83176	-475.445051
29486.21576	-475.457732
29488.61176	-475.474959
29491.00776	-475.474007
29493.40376	-475.458429
29495.80076	-475.471787
29498.19976	-475.4392
29500.59776	-475.438933
29502.98976	-475.400065
29505.39476	-475.35609
29507.80076	-475.339348
29510.17476	-475.344993
29512.57076	-475.362181
29514.96676	-475.369423
29517.36276	-475.331137
29519.75876	-475.23068
29522.15476	-475.156311
29524.55076	-475.137221
29526.94676	-475.160647
29529.34276	-475.191809
29531.73876	-475.214447
29534.13476	-475.284981
29536.52976	-475.344576
29538.94276	-475.452284
29541.32176	-475.513729
29543.71776	-475.531772
29546.11376	-475.51406
29548.51276	-475.381381
29550.90576	-475.279078
29553.30176	-475.271636
29555.69976	-475.35347
29558.09976	-475.458083
29560.49976	-475.5282
29562.89376	-475.54353
29565.30076	-475.587429
29567.67776	-475.603047
29570.08276	-475.607904
29572.47176	-475.589148
29574.86976	-475.564175
29577.26076	-475.58726
29579.65676	-475.634853
29582.05276	-475.697457
29584.45876	-475.854007
29586.84476	-475.939674
29589.24776	-475.888902
29591.63676	-475.812133
29594.04876	-475.751005
29596.43276	-475.734395
29598.82476	-475.787812
29601.22076	-475.81799
29603.62276	-475.835274
29606.01276	-475.818128
29608.42476	-475.736526
29610.80476	-475.64921
29613.20176	-475.618897
29615.59876	-475.590438
29617.99876	-475.546106
29620.42576	-475.49238
29622.80076	-475.482858
29625.19976	-475.548989
29627.57676	-475.614819
29629.97276	-475.639648
29632.36976	-475.645417
29634.76476	-475.607595
29637.16076	-475.518562
29639.55676	-475.446745
29641.95276	-475.455803
29644.34876	-475.529446
29646.74476	-475.523216
29649.15576	-475.553408
29651.53676	-475.592433
29653.93276	-475.614407
29656.32876	-475.629204
29658.73176	-475.613453
29661.12076	-475.575359
29663.51676	-475.500615
29665.91276	-475.447904
29668.30876	-475.408198
29670.70476	-475.364814
29673.10076	-475.355152
29675.49876	-475.334648
29677.89976	-475.2392
29680.29976	-475.146082
29682.69976	-475.13889
