BEGIN	CurveValue	DetReflec
Zeit	km^-1	
28225.8995	-475.491991	0.186661
28228.3005	-475.416811	0.18666
28230.6995	-475.359776	0.186651
28233.0985	-475.399395	0.186664
28235.4875	-475.473723	0.186642
28237.8755	-475.534757	0.186647
28240.2715	-475.575161	0.186655
28242.6675	-475.533618	0.18665
28245.0635	-475.428878	0.186669
28247.4675	-475.315013	0.186651
28249.8565	-475.326823	0.18667
28252.2685	-475.373282	0.18666
28254.6485	-475.373087	0.186651
28257.0445	-475.31897	0.186662
28259.4405	-475.244237	0.186644
28261.8415	-475.192889	0.186667
28264.2335	-475.251021	0.186673
28266.6295	-475.343807	0.186658
28269.0255	-475.359173	0.186655
28271.4215	-475.32786	0.186658
28273.8175	-475.24265	0.186663
28276.2135	-475.173395	0.186651
28278.6095	-475.311039	0.186648
28281.0065	-475.499536	0.186667
28283.4025	-475.579378	0.186658
28285.8005	-475.599723	0.186663
28288.1985	-475.580365	0.186648
28290.5995	-475.60606	0.186644
28292.9995	-475.636681	0.186666
28295.3915	-475.651948	0.186658
28297.8125	-475.586068	0.186661
28300.1755	-475.572792	0.186644
28302.5715	-475.532446	0.186659
28304.9675	-475.479577	0.186644
28307.3695	-475.467634	0.186665
28309.7595	-475.555527	0.186658
28312.1555	-475.659622	0.186662
28314.5525	-475.672785	0.186658
28316.9515	-475.618694	0.186665
28319.3445	-475.646029	0.186669
28321.7405	-475.580352	0.186652
28324.1365	-475.529303	0.186669
28326.5325	-475.495323	0.186658
28328.9285	-475.527682	0.186662
28331.3245	-475.60761	0.186681
28333.7215	-475.712798	0.186669
28336.1175	-475.642939	0.186666
28338.5135	-475.559121	0.186655
28340.9095	-475.495712	0.186665
28343.3055	-475.450347	0.186667
28345.7015	-475.378206	0.186673
28348.0985	-475.294975	0.186687
28350.4985	-475.174154	0.186651
28352.8985	-475.179102	0.186651
28355.3015	-475.186086	0.186668
28357.6985	-475.27894	0.186661
28360.0995	-475.332013	0.186665
28362.4745	-475.352221	0.18665
28364.8705	-475.383266	0.186675
28367.2675	-475.432886	0.18666
28369.6635	-475.425422	0.186683
28372.0765	-475.464596	0.186669
28374.4565	-475.497342	0.186658
28376.8515	-475.536044	0.186675
28379.2475	-475.587447	0.186656
28381.6475	-475.63885	0.186666
28384.0405	-475.674846	0.186646
28386.4505	-475.68662	0.186652
28388.8325	-475.634797	0.186656
28391.2285	-475.662906	0.186676
28393.6245	-475.746717	0.186674
28396.0205	-475.740714	0.186657
28398.4245	-475.744791	0.186649
28400.8135	-475.739763	0.186658
28403.2095	-475.660281	0.186673
28405.6055	-475.614205	0.186665
28408.0015	-475.585331	0.186664
28410.3995	-475.557503	0.186657
28412.7995	-475.518169	0.186648
28415.1995	-475.468831	0.186669
28417.6015	-475.45395	0.18667
28419.9995	-475.392837	0.186663
28422.4025	-475.358164	0.186663
28424.7745	-475.377037	0.186667
28427.1715	-475.327747	0.186666
28429.5675	-475.192457	0.186669
28431.9635	-475.149807	0.186676
28434.3695	-475.121226	0.186673
28436.7555	-475.085053	0.186678
28439.1515	-475.06396	0.186664
28441.5485	-475.08743	0.186697
28443.9445	-475.154883	0.18665
28446.3405	-475.225726	0.18666
28448.7365	-475.296569	0.186669
28451.1325	-475.394295	0.186662
28453.5285	-475.394826	0.18666
28455.9255	-475.3908	0.186648
28458.3215	-475.356505	0.186656
28460.7175	-475.253391	0.186658
28463.1135	-475.14091	0.186656
28465.5095	-475.090456	0.186657
28467.9055	-475.079985	0.186654
28470.3025	-475.160485	0.186669
28472.7125	-475.220875	0.186655
28475.0995	-475.219752	0.186645
28477.4945	-475.220342	0.186652
28479.8985	-475.232622	0.186657
28482.3015	-475.276524	0.186658
28484.6815	-475.288133	0.186657
28487.0835	-475.238402	0.186662
28489.4715	-475.24797	0.186677
28491.8685	-475.298359	0.186666
28494.2635	-475.367471	0.186663
28496.6595	-475.448188	0.18665
28499.0565	-475.549077	0.186648
28501.4525	-475.62519	0.186658
28503.8485	-475.68105	0.186656
28506.2465	-475.628234	0.186651
28508.6485	-475.60003	0.186652
28511.0365	-475.656489	0.186661
28513.4325	-475.61979	0.186655
28515.8285	-475.581308	0.186665
28518.2255	-475.530153	0.186659
28520.6215	-475.503387	0.186653
28523.0175	-475.472414	0.186658
28525.4135	-475.444882	0.186665
28527.8215	-475.43067	0.186651
28530.2055	-475.404101	0.186659
28532.6015	-475.421299	0.186655
28534.9985	-475.406959	0.186664
28537.3985	-475.392806	0.186662
28539.8005	-475.378577	0.186651
28542.1985	-475.333789	0.186663
28544.5855	-475.284785	0.186664
28546.9925	-475.243674	0.186652
28549.3745	-475.297301	0.18667
28551.7705	-475.341021	0.186659
28554.1675	-475.378403	0.186673
28556.5635	-475.42369	0.186661
28558.9595	-475.465031	0.186662
28561.3655	-475.514739	0.186644
28563.7515	-475.553465	0.186697
28566.1475	-475.59449	0.186679
28568.5435	-475.582377	0.186658
28570.9395	-475.580492	0.186661
28573.3365	-475.586535	0.18669
28575.7325	-475.5656	0.186683
28578.1285	-475.547608	0.186668
28580.5245	-475.4996	0.186648
28582.9325	-475.451592	0.18668
28585.3165	-475.448524	0.18667
28587.7125	-475.434862	0.18669
28590.1095	-475.368765	0.186673
28592.5055	-475.305553	0.186667
28594.9015	-475.311375	0.186676
28597.3005	-475.288757	0.186687
28599.6985	-475.230234	0.186682
28602.0995	-475.172691	0.186697
28604.4905	-475.141138	0.186663
28606.8965	-475.15756	0.186655
28609.2785	-475.185476	0.186714
28611.6745	-475.222258	0.186697
28614.0825	-475.259946	0.18669
28616.4725	-475.30626	0.186664
28618.8625	-475.340586	0.186663
28621.2585	-475.327762	0.186674
28623.6555	-475.333843	0.186687
28626.0515	-475.376159	0.186671
28628.4575	-475.394596	0.186667
28630.8435	-475.332428	0.186683
28633.2475	-475.336176	0.186665
28635.6475	-475.430636	0.186699
28638.0315	-475.521488	0.186697
28640.4415	-475.593895	0.186668
28642.8245	-475.655169	0.186665
28645.2205	-475.666209	0.186676
28647.6165	-475.662877	0.186665
28650.0125	-475.647346	0.186655
28652.4315	-475.623754	0.186673
28654.8045	-475.576673	0.186669
28657.2015	-475.553172	0.18667
28659.5985	-475.489054	0.186681
28661.9995	-475.511622	0.186667
28664.4005	-475.574907	0.186673
28666.8005	-475.657915	0.186659
28669.1985	-475.641397	0.186675
28671.5775	-475.584539	0.186676
28673.9745	-475.590754	0.186653
28676.3705	-475.648603	0.186665
28678.7665	-475.61113	0.186655
28681.1625	-475.534027	0.186655
28683.5585	-475.490816	0.186663
28685.9545	-475.498629	0.186672
28688.3515	-475.521773	0.186673
28690.7475	-475.602084	0.186672
28693.1445	-475.606695	0.186659
28695.5395	-475.614503	0.186657
28697.9355	-475.5529	0.18666
28700.3315	-475.48015	0.186658
28702.7275	-475.425221	0.186664
28705.1245	-475.410787	0.186651
28707.5205	-475.375451	0.186656
28709.9165	-475.318879	0.186642
28712.3125	-475.223166	0.186655
28714.7085	-475.220443	0.186656
28717.1045	-475.312841	0.186652
28719.5005	-475.430733	0.186651
28721.8995	-475.473607	0.186655
28724.3005	-475.46154	0.186655
28726.6995	-475.389972	0.186664
28729.0985	-475.359818	0.186656
28731.4855	-475.39109	0.186662
28733.8775	-475.417717	0.186649
28736.2735	-475.461466	0.186648
28738.6695	-475.494248	0.186649
28741.0785	-475.517974	0.186661
28743.4675	-475.529194	0.18665
28745.8585	-475.499352	0.186661
28748.2625	-475.483251	0.186658
28750.6505	-475.464701	0.186657
28753.04576	-475.421779	0.186655
28755.4425	-475.367087	0.186659
28757.83876	-475.342475	0.18666
28760.24776	-475.358616	0.18665
28762.63076	-475.433949	0.186668
28765.02675	-475.499022	0.186655
28767.42276	-475.522356	0.186651
28769.81876	-475.536268	0.186647
28772.21476	-475.524482	0.186655
28774.61076	-475.528581	0.186655
28777.00676	-475.526882	0.186659
28779.40276	-475.563375	0.18665
28781.80076	-475.603805	0.186669
28784.19876	-475.636111	0.186666
28786.59276	-475.608098	0.186652
28788.99876	-475.577628	0.18667
28791.39976	-475.534294	0.186644
28793.78076	-475.563424	0.186662
28796.17476	-475.569963	0.186658
28798.57076	-475.508562	0.186653
28800.9675	-475.457069	0.186653
28803.3725	-475.417746	0.186663
28805.75876	-475.4216	0.186659
28808.15576	-475.40231	0.186647
28810.55176	-475.384278	0.186653
28812.94776	-475.46628	0.186666
28815.34376	-475.544483	0.186668
28817.73976	-475.6007	0.186662
28820.13576	-475.605351	0.186669
28822.53176	-475.641357	0.186653
28824.92776	-475.673696	0.186649
28827.32376	-475.697404	0.186669
28829.71976	-475.698872	0.186666
28832.11576	-475.737813	0.186655
28834.51176	-475.770449	0.186663
28836.90776	-475.854509	0.186655
28839.30376	-475.935821	0.186676
28841.69976	-475.958739	0.186658
28844.09876	-475.957468	0.186662
28846.49676	-475.902196	0.186654
28848.89976	-475.756346	0.186657
28851.30076	-475.618473	0.186663
28853.68476	-475.630317	0.186657
28856.08276	-475.599213	0.186659
28858.48276	-475.61096	0.186676
28860.86976	-475.603517	0.186653
28863.26376	-475.596075	0.186676
28865.65976	-475.60713	0.186677
28868.05576	-475.618651	0.186657
28870.45776	-475.612255	0.186666
28872.84776	-475.504973	0.186668
28875.24776	-475.452417	0.186659
28877.64876	-475.435	0.186682
28880.03576	-475.473456	0.186671
28882.43276	-475.567325	0.186655
28884.82776	-475.612871	0.186678
28887.22376	-475.660225	0.186651
28889.61976	-475.625588	0.186666
28892.02476	-475.682913	0.186682
28894.41676	-475.718198	0.186654
28896.80776	-475.764988	0.18668
28899.20376	-475.78442	0.186672
28901.60076	-475.732556	0.186659
28903.99876	-475.649867	0.186658
28906.40076	-475.622339	0.186681
28908.80076	-475.664353	0.18666
28911.19676	-475.665686	0.186668
28913.59976	-475.656518	0.186676
28915.97576	-475.63835	0.186673
28918.41876	-475.567018	0.186664
28920.7685	-475.542373	0.186673
28923.16376	-475.517951	0.186655
28925.55976	-475.489909	0.186675
28927.95676	-475.456884	0.186655
28930.35276	-475.402544	0.186655
28932.74876	-475.335226	0.186651
28935.14776	-475.309328	0.18666
28937.54076	-475.328079	0.186672
28939.93676	-475.339865	0.186657
28942.33276	-475.414527	0.186659
28944.72876	-475.413552	0.186657
28947.12476	-475.398532	0.18665
28949.52076	-475.386665	0.186673
28951.91676	-475.369913	0.186648
28954.31276	-475.395271	0.186651
28956.70876	-475.454236	0.186655
28959.10476	-475.507328	0.186656
28961.50076	-475.544344	0.186657
28963.89876	-475.539201	0.186659
28966.30076	-475.494254	0.18666
28968.70276	-475.478467	0.186648
28971.08676	-475.472155	0.186656
28973.49276	-475.477888	0.186662
28975.87676	-475.533586	0.186653
28978.27276	-475.517383	0.186647
28980.66876	-475.556736	0.186665
28983.06476	-475.568144	0.186666
28985.46176	-475.578846	0.186666
28987.86676	-475.616941	0.186675
28990.25276	-475.685997	0.186678
28992.64876	-475.740958	0.186658
28995.04476	-475.750264	0.186651
28997.44076	-475.712978	0.186647
28999.83676	-475.708082	0.186662
29002.23276	-475.76864	0.186666
29004.62876	-475.831267	0.186644
29007.02476	-475.869132	0.186666
29009.42076	-475.870684	0.186655
29011.81676	-475.843593	0.186655
29014.21276	-475.822892	0.186653
29016.60876	-475.811667	0.186648
29019.00476	-475.807848	0.186662
29021.40076	-475.781044	0.186662
29023.80376	-475.719036	0.186676
29026.19976	-475.637487	0.18666
29028.59976	-475.528055	0.186658
29030.99076	-475.466964	0.186663
29033.39676	-475.459011	0.18666
29035.77576	-475.472868	0.186659
29038.17176	-475.479187	0.186682
29040.56876	-475.475769	0.186658
29042.96376	-475.394001	0.186659
29045.35976	-475.320806	0.186643
29047.75676	-475.323628	0.186684
29050.15175	-475.310066	0.186656
29052.54776	-475.275146	0.186647
29054.94376	-475.260763	0.186655
29057.33976	-475.283657	0.186673
29059.73576	-475.316954	0.18668
29062.14776	-475.283923	0.186688
29064.52776	-475.260445	0.186653
29066.92376	-475.261678	0.186659
29069.31976	-475.261933	0.18666
29071.71576	-475.276614	0.18666
29074.11176	-475.299963	0.186673
29076.50776	-475.328047	0.186647
29078.90376	-475.409267	0.18665
29081.30076	-475.490487	0.186662
29083.69876	-475.53152	0.186669
29086.09976	-475.54739	0.186673
29088.49376	-475.575143	0.186648
29090.89476	-475.616026	0.186658
29093.30076	-475.65757	0.186657
29095.67576	-475.707783	0.186688
29098.08276	-475.804708	0.186679
29100.47076	-475.887268	0.186661
29102.86976	-475.874705	0.18668
29105.25976	-475.838702	0.186668
29107.65576	-475.776236	0.186672
29110.05176	-475.749336	0.186674
29112.45776	-475.750803	0.186659
29114.84376	-475.778543	0.186675
29117.24676	-475.752597	0.186683
29119.63576	-475.614289	0.186691
29122.03176	-475.494372	0.186681
29124.43176	-475.432742	0.186676
29126.82376	-475.403941	0.186673
29129.21976	-475.37104	0.186667
29131.61576	-475.341948	0.186659
29134.01176	-475.304228	0.186663
29136.42476	-475.297442	0.186658
29138.80376	-475.372106	0.186651
29141.20076	-475.452798	0.186665
29143.60176	-475.519433	0.186659
29145.99976	-475.497691	0.186659
29148.39976	-475.44943	0.186648
29150.80176	-475.409018	0.186654
29153.19876	-475.418859	0.186659
29155.57576	-475.50521	0.186669
29157.97176	-475.539669	0.186655
29160.36976	-475.568898	0.186646
29162.76376	-475.568522	0.186646
29165.15976	-475.494613	0.186658
29167.55576	-475.449745	0.186654
29169.95176	-475.417468	0.18665
29172.34776	-475.404498	0.186655
29174.74376	-475.328554	0.186654
29177.13976	-475.253791	0.186651
29179.53576	-475.215471	0.186668
29181.93176	-475.223158	0.186659
29184.32776	-475.227011	0.186651
29186.72376	-475.202808	0.186676
29189.11976	-475.179695	0.186666
29191.51576	-475.154882	0.186644
29193.91176	-475.22326	0.186645
29196.30776	-475.215527	0.186659
29198.71176	-475.219375	0.186651
29201.09976	-475.268692	0.186638
29203.49976	-475.290489	0.186644
29205.89976	-475.311273	0.186641
29208.30076	-475.287235	0.186644
29210.69876	-475.322495	0.186643
29213.09976	-475.366825	0.186657
29215.47576	-475.38232	0.186651
29217.87176	-475.383927	0.186641
29220.26676	-475.380544	0.18665
29222.66276	-475.350292	0.186641
29225.05876	-475.283419	0.186652
29227.46776	-475.249527	0.186641
29229.85076	-475.246953	0.186649
29232.24676	-475.267431	0.186657
29234.64876	-475.251226	0.186651
29237.03876	-475.244082	0.186651
29239.43476	-475.244051	0.186653
29241.83076	-475.24114	0.186652
29244.22676	-475.242846	0.186649
29246.62276	-475.279135	0.186647
29249.01876	-475.287354	0.186657
29251.41476	-475.351865	0.186649
29253.81176	-475.391363	0.186652
29256.20676	-475.444642	0.186648
29258.60276	-475.525994	0.186647
29260.99876	-475.607868	0.186646
29263.39976	-475.637126	0.186643
29265.80076	-475.570701	0.186659
29268.19876	-475.494119	0.186654
29270.59876	-475.439636	0.186642
29272.98176	-475.427403	0.186651
29275.38676	-475.437508	0.186652
29277.76976	-475.491304	0.186666
29280.16576	-475.503988	0.186649
29282.56176	-475.423655	0.186642
29284.95776	-475.394254	0.186652
29287.35376	-475.320544	0.186673
29289.74976	-475.210233	0.186663
29292.14776	-475.036877	0.186666
29294.54176	-474.986113	0.186655
29296.93776	-475.035899	0.186648
29299.33376	-475.143805	0.186658
29301.72976	-475.23526	0.18666
29304.12576	-475.298777	0.18665
29306.52176	-475.354626	0.186648
29308.91676	-475.407379	0.186662
29311.31276	-475.399821	0.186649
29313.70876	-475.293749	0.186655
29316.10476	-475.28218	0.186651
29318.50276	-475.353478	0.186645
29320.89976	-475.381994	0.186648
29323.30076	-475.383163	0.18666
29325.69876	-475.45873	0.186674
29328.09876	-475.628495	0.186672
29330.49476	-475.694837	0.18666
29332.87676	-475.680531	0.186666
29335.27276	-475.620716	0.186656
29337.66976	-475.575773	0.186659
29340.06376	-475.549401	0.186658
29342.46476	-475.517351	0.186649
29344.86876	-475.391386	0.18666
29347.25176	-475.285036	0.186659
29349.64776	-475.241201	0.186658
29352.04376	-475.214388	0.186674
29354.46476	-475.176883	0.186654
29356.83576	-475.11607	0.186666
29359.24776	-475.054808	0.186676
29361.62776	-475.06139	0.186672
29364.02376	-475.030269	0.186671
29366.43176	-474.956962	0.186655
29368.81576	-474.905827	0.186669
29371.21176	-474.885704	0.186648
29373.61276	-474.983821	0.186648
29376.00376	-475.073437	0.186669
29378.41876	-475.139498	0.186662
29380.80076	-475.239774	0.186668
29383.19576	-475.332014	0.186666
29385.59876	-475.392584	0.186673
29387.99376	-475.412473	0.186666
29390.41376	-475.430339	0.186649
29392.77476	-475.515523	0.186662
29395.17076	-475.622966	0.186659
29397.56676	-475.690396	0.186662
29399.96276	-475.761288	0.186669
29402.36976	-475.771346	0.186659
29404.75476	-475.794494	0.186673
29407.15076	-475.79555	0.186653
29409.54676	-475.71122	0.186675
29411.94276	-475.626866	0.186686
29414.33876	-475.605594	0.186695
29416.73376	-475.617439	0.186692
29419.12976	-475.656386	0.186678
29421.52576	-475.720549	0.186671
29423.92176	-475.785809	0.186676
29426.31776	-475.787379	0.186661
29428.72176	-475.780592	0.186668
29431.10976	-475.796688	0.186683
29433.50576	-475.705042	0.186683
29435.90175	-475.609544	0.186673
29438.30076	-475.668452	0.186668
29440.69876	-475.726747	0.186667
29443.09876	-475.750099	0.186666
29445.49176	-475.765637	0.186687
29447.89776	-475.8154	0.186661
29450.27675	-475.819459	0.186679
29452.67276	-475.771949	0.186677
29455.08276	-475.716452	0.186675
29457.46776	-475.668116	0.186649
29459.86076	-475.615863	0.186674
29462.25676	-475.594473	0.186669
29464.65276	-475.547177	0.186666
29467.04876	-475.474171	0.18668
29469.44476	-475.485423	0.186658
29471.84076	-475.493273	0.186669
29474.23676	-475.452562	0.18669
29476.64776	-475.402882	0.186666
29479.02776	-475.3979	0.186687
29481.42376	-475.416019	0.186677
29483.83176	-475.445051	0.186674
29486.21576	-475.457732	0.1867
29488.61176	-475.474959	0.186669
29491.00776	-475.474007	0.186673
29493.40376	-475.458429	0.186666
29495.80076	-475.471787	0.186685
29498.19976	-475.4392	0.186673
29500.59776	-475.438933	0.186693
29502.98976	-475.400065	0.186668
29505.39476	-475.35609	0.186676
29507.80076	-475.339348	0.186684
29510.17476	-475.344993	0.186676
29512.57076	-475.362181	0.186668
29514.96676	-475.369423	0.186667
29517.36276	-475.331137	0.186678
29519.75876	-475.23068	0.186666
29522.15476	-475.156311	0.18668
29524.55076	-475.137221	0.186666
29526.94676	-475.160647	0.18667
29529.34276	-475.191809	0.186665
29531.73876	-475.214447	0.186682
29534.13476	-475.284981	0.186685
29536.52976	-475.344576	0.186676
29538.94276	-475.452284	0.186671
29541.32176	-475.513729	0.186676
29543.71776	-475.531772	0.186664
29546.11376	-475.51406	0.18666
29548.51276	-475.381381	0.186669
29550.90576	-475.279078	0.186665
29553.30176	-475.271636	0.186683
29555.69976	-475.35347	0.186669
29558.09976	-475.458083	0.186688
29560.49976	-475.5282	0.186645
29562.89376	-475.54353	0.186668
29565.30076	-475.587429	0.186683
29567.67776	-475.603047	0.186697
29570.08276	-475.607904	0.186676
29572.47176	-475.589148	0.186671
29574.86976	-475.564175	0.186671
29577.26076	-475.58726	0.18668
29579.65676	-475.634853	0.186695
29582.05276	-475.697457	0.186684
29584.45876	-475.854007	0.18668
29586.84476	-475.939674	0.186694
29589.24776	-475.888902	0.186697
29591.63676	-475.812133	0.186671
29594.04876	-475.751005	0.186659
29596.43276	-475.734395	0.186675
29598.82476	-475.787812	0.186677
29601.22076	-475.81799	0.186699
29603.62276	-475.835274	0.186667
29606.01276	-475.818128	0.18667
29608.42476	-475.736526	0.186664
29610.80476	-475.64921	0.186662
29613.20176	-475.618897	0.186663
29615.59876	-475.590438	0.186666
29617.99876	-475.546106	0.186667
29620.42576	-475.49238	0.186644
29622.80076	-475.482858	0.186673
29625.19976	-475.548989	0.186646
29627.57676	-475.614819	0.186662
29629.97276	-475.639648	0.186644
29632.36976	-475.645417	0.186666
29634.76476	-475.607595	0.186656
29637.16076	-475.518562	0.186658
29639.55676	-475.446745	0.186666
29641.95276	-475.455803	0.186641
29644.34876	-475.529446	0.186656
29646.74476	-475.523216	0.186648
29649.15576	-475.553408	0.186664
29651.53676	-475.592433	0.186666
29653.93276	-475.614407	0.18666
29656.32876	-475.629204	0.186651
29658.73176	-475.613453	0.186642
29661.12076	-475.575359	0.186679
29663.51676	-475.500615	0.186659
29665.91276	-475.447904	0.186649
29668.30876	-475.408198	0.186657
29670.70476	-475.364814	0.186669
29673.10076	-475.355152	0.18665
29675.49876	-475.334648	0.186653
29677.89976	-475.2392	0.186654
29680.29976	-475.146082	0.186652
29682.69976	-475.13889	0.186644
29685.09276	-475.081985	0.186653
29687.47676	-475.021514	0.186651
29689.87376	-475.017777	0.186656
29692.26876	-475.004415	0.186649
29694.66476	-475.027362	0.186647
29697.06176	-475.059476	0.186654
29699.46576	-475.087137	0.186652
29701.85276	-475.116761	0.186641
29704.24876	-475.117834	0.18665
29706.64876	-475.11552	0.186633
29709.04076	-475.127987	0.186658
29711.43676	-475.145383	0.186672
29713.84076	-475.185521	0.18664
29716.22876	-475.190349	0.186662
29718.62476	-475.194371	0.18666
29721.02076	-475.186082	0.186657
29723.41676	-475.19948	0.186647
29725.81276	-475.213185	0.186645
29728.20876	-475.237341	0.186653
29730.60476	-475.216812	0.186662
29733.00076	-475.175619	0.186665
29735.39876	-475.179154	0.186657
29737.80076	-475.172381	0.186666
29740.19976	-475.176449	0.186662
29742.59976	-475.178722	0.18665
29744.99976	-475.177762	0.186649
29747.38676	-475.198718	0.186658
29749.77276	-475.223486	0.186661
29752.16876	-475.26958	0.186653
29754.56476	-475.270396	0.186655
29756.96076	-475.252536	0.186655
29759.36976	-475.161574	0.186653
29761.75276	-475.063553	0.186666
29764.14876	-475.011252	0.186653
29766.54476	-475.003731	0.186657
29768.94776	-475.021603	0.186643
29771.33676	-475.012554	0.186655
29773.73276	-475.001106	0.186658
29776.12876	-474.997905	0.186668
29778.52476	-474.991428	0.186648
29780.92076	-474.982895	0.186652
29783.31676	-474.922025	0.18666
29785.71276	-474.873619	0.18666
29788.10876	-474.802366	0.186669
29790.50476	-474.808274	0.186647
29792.90175	-474.829252	0.186659
29795.30076	-474.92465	0.186669
29797.69776	-475.03591	0.186667
29800.09876	-475.088229	0.186669
29802.49476	-475.127635	0.186661
29804.89976	-475.16368	0.186665
29807.27675	-475.215951	0.186663
29809.67276	-475.258465	0.186675
29812.06776	-475.303563	0.186663
29814.46576	-475.365334	0.186653
29816.86776	-475.41711	0.186667
29819.25576	-475.511435	0.186654
29821.65175	-475.607048	0.186656
29824.04776	-475.706698	0.186685
29826.44976	-475.755283	0.186663
29828.83976	-475.751188	0.186658
29831.24676	-475.694367	0.186671
29833.63376	-475.609447	0.186669
29836.02776	-475.599373	0.186652
29838.44976	-475.550862	0.186669
29840.81976	-475.535709	0.186652
29843.21576	-475.55905	0.186648
29845.61076	-475.587425	0.186676
29848.00676	-475.583525	0.186648
29850.41376	-475.547035	0.186662
29852.80076	-475.540213	0.186672
29855.19976	-475.508103	0.186667
29857.59976	-475.486588	0.186669
29859.99176	-475.547635	0.186659
29862.39976	-475.571796	0.186657
29864.80076	-475.590258	0.186635
29867.17476	-475.597996	0.186653
29869.57076	-475.580924	0.186669
29871.96676	-475.509306	0.186663
29874.36276	-475.598254	0.186646
29876.75776	-475.645981	0.18665
29879.15376	-475.613733	0.186677
29881.54976	-475.5545	0.186644
29883.94576	-475.445109	0.18665
29886.34176	-475.357562	0.186667
29888.74076	-475.303158	0.186646
29891.14776	-475.262823	0.186654
29893.52976	-475.205603	0.186644
29895.92576	-475.119651	0.186648
29898.32176	-475.088013	0.18665
29900.71776	-475.08516	0.186642
29903.11376	-475.111091	0.186651
29905.50976	-475.148092	0.186654
29907.90576	-475.199746	0.186637
29910.30176	-475.121361	0.18665
29912.69876	-475.003114	0.186651
29915.09876	-474.935011	0.186653
29917.49876	-474.898473	0.18664
29919.89576	-474.944279	0.186638
29922.30076	-475.009118	0.186645
29924.67776	-475.016073	0.186641
29927.08376	-475.01696	0.186639
29929.46876	-475.011777	0.186644
29931.86676	-475.018912	0.186648
29934.26076	-474.975916	0.186648
29936.65576	-474.946416	0.186643
29939.05276	-474.923109	0.186645
29941.44776	-474.911237	0.186654
29943.84876	-474.883918	0.186649
29946.24776	-474.874266	0.18665
29948.64476	-474.893896	0.186648
29951.03176	-474.9129	0.186671
29953.42776	-474.921974	0.186653
29955.82376	-474.952608	0.186652
29958.21976	-474.965236	0.18666
29960.61576	-474.996584	0.186641
29963.01176	-475.122077	0.186658
29965.40676	-475.263344	0.186647
29967.80276	-475.290251	0.186655
29970.19976	-475.410027	0.186639
29972.59876	-475.463601	0.186657
29974.99976	-475.473795	0.186648
29977.39476	-475.460535	0.186662
29979.80076	-475.443108	0.186645
29982.19976	-475.432745	0.186651
29984.57476	-475.476112	0.186641
29986.96976	-475.529797	0.186656
29989.36976	-475.581288	0.186671
29991.76176	-475.607154	0.186654
29994.15776	-475.606184	0.18668
29996.55376	-475.586496	0.186669
29998.94976	-475.460897	0.186659
30001.34476	-475.330239	0.186657
30003.74076	-475.321309	0.18666
30006.13676	-475.272353	0.18669
30008.53276	-475.262291	0.186649
30010.92876	-475.265426	0.186662
30013.32376	-475.282421	0.186663
30015.71976	-475.3482	0.186675
30018.11576	-475.448192	0.186662
30020.51176	-475.456263	0.186643
30022.90776	-475.433865	0.186678
30025.30376	-475.429461	0.186659
30027.69976	-475.429216	0.186676
30030.09976	-475.445945	0.18667
30032.49876	-475.449611	0.186662
30034.89176	-475.503685	0.186669
30037.30076	-475.490586	0.18667
30039.67776	-475.44328	0.186649
30042.07376	-475.432743	0.186666
30044.47276	-475.469249	0.186654
30046.86976	-475.515813	0.186676
30049.26176	-475.603008	0.186667
30051.65776	-475.690578	0.1867
30054.05276	-475.653394	0.186669
30056.45976	-475.64998	0.186701
30058.84476	-475.663647	0.186668
30061.24676	-475.666805	0.186674
30063.64076	-475.629209	0.186688
30066.03276	-475.59959	0.186664
30068.46276	-475.596886	0.186694
30070.82376	-475.58802	0.186681
30073.21976	-475.646765	0.18668
30075.61576	-475.708298	0.18669
30078.01176	-475.731039	0.186683
30080.42576	-475.725807	0.186682
30082.80376	-475.715602	0.186676
30085.19976	-475.644536	0.186669
30087.59976	-475.533662	0.186665
30089.99976	-475.501098	0.186676
30092.42476	-475.516399	0.186651
30094.80076	-475.515904	0.186669
30097.19876	-475.503666	0.186686
30099.57476	-475.487163	0.186666
30101.96976	-475.463379	0.186663
30104.36976	-475.437411	0.186667
30106.76176	-475.430506	0.186684
30109.15776	-475.396002	0.186651
30111.55376	-475.321336	0.186672
30113.94976	-475.253004	0.186663
30116.34576	-475.209072	0.186673
30118.75276	-475.178779	0.186659
30121.20076	-475.190523	0.186666
30123.53276	-475.208883	0.186698
30125.92876	-475.221875	0.186669
30128.32476	-475.24951	0.186658
30130.72076	-475.259493	0.186675
30133.11676	-475.258086	0.186659
30135.51276	-475.289481	0.186669
30137.90876	-475.349637	0.186665
30140.30476	-475.395964	0.186667
30142.70076	-475.399652	0.186666
30145.09976	-475.453361	0.186676
30147.49676	-475.508049	0.186666
30149.89876	-475.484446	0.186675
30152.30076	-475.410307	0.186674
30154.69876	-475.38024	0.186656
30157.08276	-475.395225	0.18666
30159.47276	-475.440736	0.186671
30161.86976	-475.47969	0.186662
30164.26376	-475.481152	0.186668
30166.65976	-475.501476	0.186662
30169.05576	-475.544832	0.186676
30171.46776	-475.588189	0.186659
30173.84776	-475.616528	0.186668
30176.24576	-475.653492	0.186655
30178.64776	-475.610465	0.186663
30181.03576	-475.544936	0.186694
30183.43276	-475.557584	0.186656
30185.82776	-475.655305	0.186669
30188.22376	-475.779532	0.186671
30190.61976	-475.865654	0.186673
